  Error on attempt 1/10 for pod target-app-54678f7884-2b6sl: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 2/10 for pod target-app-54678f7884-2b6sl: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 3/10 for pod target-app-54678f7884-2b6sl: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 4/10 for pod target-app-54678f7884-2b6sl: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 5/10 for pod target-app-54678f7884-2b6sl: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 6/10 for pod target-app-54678f7884-2b6sl: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 7/10 for pod target-app-54678f7884-2b6sl: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 8/10 for pod target-app-54678f7884-2b6sl: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 9/10 for pod target-app-54678f7884-2b6sl: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 10/10 for pod target-app-54678f7884-2b6sl: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 1/10 for pod target-app-7d7746d958-2lzkx: kubectl exec failed: Error from server (NotFound): pods "target-app-7d7746d958-2lzkx" not found
, retrying in 3s …
  Error on attempt 2/10 for pod target-app-7d7746d958-2lzkx: kubectl exec failed: Error from server (NotFound): pods "target-app-7d7746d958-2lzkx" not found
, retrying in 3s …
  Error on attempt 3/10 for pod target-app-7d7746d958-2lzkx: kubectl exec failed: Error from server (NotFound): pods "target-app-7d7746d958-2lzkx" not found
, retrying in 3s …
  Error on attempt 4/10 for pod target-app-7d7746d958-2lzkx: kubectl exec failed: Error from server (NotFound): pods "target-app-7d7746d958-2lzkx" not found
, retrying in 3s …
  Error on attempt 5/10 for pod target-app-7d7746d958-2lzkx: kubectl exec failed: Error from server (NotFound): pods "target-app-7d7746d958-2lzkx" not found
, retrying in 3s …
  Error on attempt 6/10 for pod target-app-7d7746d958-2lzkx: kubectl exec failed: Error from server (NotFound): pods "target-app-7d7746d958-2lzkx" not found
, retrying in 3s …
  Error on attempt 7/10 for pod target-app-7d7746d958-2lzkx: kubectl exec failed: Error from server (NotFound): pods "target-app-7d7746d958-2lzkx" not found
, retrying in 3s …
  Error on attempt 8/10 for pod target-app-7d7746d958-2lzkx: kubectl exec failed: Error from server (NotFound): pods "target-app-7d7746d958-2lzkx" not found
, retrying in 3s …
  Error on attempt 9/10 for pod target-app-7d7746d958-2lzkx: kubectl exec failed: Error from server (NotFound): pods "target-app-7d7746d958-2lzkx" not found
, retrying in 3s …
  Error on attempt 10/10 for pod target-app-7d7746d958-2lzkx: kubectl exec failed: Error from server (NotFound): pods "target-app-7d7746d958-2lzkx" not found
, retrying in 3s …
RAM injector started: 757 points, starting at index 0, step=15s, namespace=tcc-ens-expsm-fft-prophet-c-cpu-hv
Logging to: /app/k8s/load/traces/ram_injection_log.csv
  [startup] waiting for pods in tcc-ens-expsm-fft-prophet-c-cpu-hv …
[0/756] 2022-04-10T00:00:00  total_mb=4226  pods=2
  Error on attempt 10/10 for pod target-app-7b58bf89f-4ntpb: kubectl exec failed: Error from server (NotFound): pods "target-app-7b58bf89f-4ntpb" not found
, retrying in 3s …
  Error on attempt 1/10 for pod target-app-799b9dff59-sv6xt: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 2/10 for pod target-app-799b9dff59-sv6xt: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 3/10 for pod target-app-799b9dff59-sv6xt: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 4/10 for pod target-app-799b9dff59-sv6xt: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 5/10 for pod target-app-799b9dff59-sv6xt: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 6/10 for pod target-app-799b9dff59-sv6xt: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 7/10 for pod target-app-799b9dff59-sv6xt: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 8/10 for pod target-app-799b9dff59-sv6xt: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 9/10 for pod target-app-799b9dff59-sv6xt: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 10/10 for pod target-app-799b9dff59-sv6xt: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  → pod=target-app-757955768f-j5bzl status=200  latency=3422.0ms
[163/756] 2022-04-14T12:40:00  total_mb=6080  pods=1
  → pod=target-app-757955768f-j5bzl status=200  latency=3287.6ms
[164/756] 2022-04-14T13:20:00  total_mb=6083  pods=1
  → pod=target-app-757955768f-j5bzl status=200  latency=3393.4ms
[165/756] 2022-04-14T14:00:00  total_mb=6111  pods=1
  → pod=target-app-757955768f-j5bzl status=200  latency=3542.2ms
[166/756] 2022-04-14T14:40:00  total_mb=6190  pods=1
  → pod=target-app-757955768f-j5bzl status=200  latency=3274.4ms
[167/756] 2022-04-14T15:20:00  total_mb=6150  pods=1
  → pod=target-app-757955768f-j5bzl status=200  latency=3269.9ms
[168/756] 2022-04-14T16:00:00  total_mb=6146  pods=1
  → pod=target-app-757955768f-j5bzl status=200  latency=3563.0ms
[169/756] 2022-04-14T16:40:00  total_mb=6194  pods=1
  → pod=target-app-757955768f-j5bzl status=200  latency=3426.3ms
[170/756] 2022-04-14T17:20:00  total_mb=6199  pods=1
  → pod=target-app-757955768f-j5bzl status=200  latency=3401.3ms
[171/756] 2022-04-14T18:00:00  total_mb=6209  pods=1
  → pod=target-app-757955768f-j5bzl status=200  latency=3213.9ms
[172/756] 2022-04-14T18:40:00  total_mb=6217  pods=1
  → pod=target-app-757955768f-j5bzl status=200  latency=3599.6ms
[173/756] 2022-04-14T19:20:00  total_mb=6179  pods=2
  → pod=target-app-757955768f-j5bzl status=200  latency=1981.9ms
  → pod=target-app-757955768f-pvpbd status=200  latency=1716.9ms
[174/756] 2022-04-14T20:00:00  total_mb=6169  pods=1
  → pod=target-app-775b649bcf-5p8tv status=ERROR  latency=0.0ms
[175/756] 2022-04-14T20:40:00  total_mb=6182  pods=1
  → pod=target-app-757955768f-mrgzw status=200  latency=2931.4ms
[176/756] 2022-04-14T21:20:00  total_mb=4185  pods=1
  → pod=target-app-757955768f-mrgzw status=200  latency=2443.2ms
[177/756] 2022-04-14T22:00:00  total_mb=4339  pods=1
  → pod=target-app-757955768f-mrgzw status=200  latency=2456.5ms
[178/756] 2022-04-14T22:40:00  total_mb=4608  pods=1
  → pod=target-app-757955768f-mrgzw status=200  latency=2873.0ms
[179/756] 2022-04-14T23:20:00  total_mb=4841  pods=1
  → pod=target-app-757955768f-mrgzw status=200  latency=2633.7ms
[180/756] 2022-04-15T00:00:00  total_mb=4925  pods=1
  → pod=target-app-757955768f-mrgzw status=200  latency=2878.2ms
[181/756] 2022-04-15T00:40:00  total_mb=4926  pods=1
  → pod=target-app-757955768f-mrgzw status=200  latency=2701.4ms
[182/756] 2022-04-15T01:20:00  total_mb=5013  pods=1
  → pod=target-app-757955768f-mrgzw status=200  latency=2717.7ms
[183/756] 2022-04-15T02:00:00  total_mb=5046  pods=1
  → pod=target-app-757955768f-mrgzw status=200  latency=2708.1ms
[184/756] 2022-04-15T02:40:00  total_mb=5131  pods=1
  → pod=target-app-757955768f-mrgzw status=200  latency=2971.9ms
[185/756] 2022-04-15T03:20:00  total_mb=5141  pods=1
  → pod=target-app-757955768f-mrgzw status=200  latency=2817.6ms
[186/756] 2022-04-15T04:00:00  total_mb=5201  pods=1
  → pod=target-app-757955768f-mrgzw status=200  latency=3252.8ms
[187/756] 2022-04-15T04:40:00  total_mb=5182  pods=1
  → pod=target-app-757955768f-mrgzw status=200  latency=2812.8ms
[188/756] 2022-04-15T05:20:00  total_mb=5171  pods=1
  → pod=target-app-757955768f-mrgzw status=200  latency=2747.5ms
[189/756] 2022-04-15T06:00:00  total_mb=5181  pods=1
  → pod=target-app-757955768f-mrgzw status=200  latency=2944.4ms
[190/756] 2022-04-15T06:40:00  total_mb=5231  pods=1
  → pod=target-app-757955768f-mrgzw status=200  latency=2962.3ms
[191/756] 2022-04-15T07:20:00  total_mb=5466  pods=1
  → pod=target-app-757955768f-mrgzw status=200  latency=2860.5ms
[192/756] 2022-04-15T08:00:00  total_mb=5538  pods=1
  → pod=target-app-757955768f-mrgzw status=200  latency=3008.7ms
[193/756] 2022-04-15T08:40:00  total_mb=5573  pods=1
  → pod=target-app-757955768f-mrgzw status=200  latency=3396.9ms
[194/756] 2022-04-15T09:20:00  total_mb=5809  pods=1
  → pod=target-app-757955768f-mrgzw status=200  latency=3463.6ms
[195/756] 2022-04-15T10:00:00  total_mb=5964  pods=1
  → pod=target-app-757955768f-mrgzw status=200  latency=3580.3ms
[196/756] 2022-04-15T10:40:00  total_mb=6054  pods=1
  → pod=target-app-757955768f-mrgzw status=200  latency=3592.3ms
[197/756] 2022-04-15T11:20:00  total_mb=6054  pods=1
  → pod=target-app-57f655b559-tmqjq status=ERROR  latency=0.0ms
[198/756] 2022-04-15T12:00:00  total_mb=6139  pods=1
  → pod=target-app-7b58bf89f-4ntpb status=ERROR  latency=0.0ms
[199/756] 2022-04-15T12:40:00  total_mb=6209  pods=1
  → pod=target-app-7b58bf89f-4ntpb status=ERROR  latency=0.0ms
[200/756] 2022-04-15T13:20:00  total_mb=6256  pods=1
  → pod=target-app-7b58bf89f-4ntpb status=ERROR  latency=0.0ms
[201/756] 2022-04-15T14:00:00  total_mb=6273  pods=1
  → pod=target-app-7b58bf89f-4ntpb status=ERROR  latency=0.0ms
[202/756] 2022-04-15T14:40:00  total_mb=6270  pods=1
  → pod=target-app-7b58bf89f-4ntpb status=ERROR  latency=0.0ms
[203/756] 2022-04-15T15:20:00  total_mb=6282  pods=1
  → pod=target-app-799b9dff59-sv6xt status=ERROR  latency=0.0ms
[204/756] 2022-04-15T16:00:00  total_mb=6317  pods=1
  → pod=target-app-55dc8c66cd-hlxkh status=200  latency=3552.6ms
[205/756] 2022-04-15T16:40:00  total_mb=6359  pods=1
  → pod=target-app-55dc8c66cd-hlxkh status=200  latency=3366.8ms
[206/756] 2022-04-15T17:20:00  total_mb=6361  pods=1
  → pod=target-app-55dc8c66cd-hlxkh status=200  latency=3641.8ms
[207/756] 2022-04-15T18:00:00  total_mb=6347  pods=1
  → pod=target-app-55dc8c66cd-hlxkh status=200  latency=3989.8ms
[208/756] 2022-04-15T18:40:00  total_mb=6366  pods=1
  → pod=target-app-55dc8c66cd-hlxkh status=200  latency=4179.2ms
[209/756] 2022-04-15T19:20:00  total_mb=6449  pods=1
  → pod=target-app-55dc8c66cd-hlxkh status=200  latency=3542.0ms
[210/756] 2022-04-15T20:00:00  total_mb=6446  pods=1
  → pod=target-app-55dc8c66cd-hlxkh status=200  latency=3659.2ms
[211/756] 2022-04-15T20:40:00  total_mb=6452  pods=1
  → pod=target-app-55dc8c66cd-hlxkh status=200  latency=3848.1ms
[212/756] 2022-04-15T21:20:00  total_mb=4223  pods=1
  → pod=target-app-55dc8c66cd-hlxkh status=200  latency=2446.5ms
[213/756] 2022-04-15T22:00:00  total_mb=4419  pods=1
  → pod=target-app-55dc8c66cd-hlxkh status=200  latency=2416.1ms
[214/756] 2022-04-15T22:40:00  total_mb=4661  pods=1
  → pod=target-app-55dc8c66cd-hlxkh status=200  latency=2820.5ms
[215/756] 2022-04-15T23:20:00  total_mb=4894  pods=1
  → pod=target-app-55dc8c66cd-hlxkh status=200  latency=2677.4ms
[216/756] 2022-04-16T00:00:00  total_mb=4985  pods=1
  → pod=target-app-55dc8c66cd-hlxkh status=200  latency=3184.5ms
[217/756] 2022-04-16T00:40:00  total_mb=5032  pods=1
  → pod=target-app-55dc8c66cd-hlxkh status=200  latency=2920.3ms
[218/756] 2022-04-16T01:20:00  total_mb=5105  pods=1
  → pod=target-app-55dc8c66cd-hlxkh status=200  latency=3338.1ms
[219/756] 2022-04-16T02:00:00  total_mb=5068  pods=1
  → pod=target-app-55dc8c66cd-hlxkh status=200  latency=2916.2ms
[220/756] 2022-04-16T02:40:00  total_mb=5142  pods=1
  → pod=target-app-55dc8c66cd-hlxkh status=200  latency=3334.5ms
[221/756] 2022-04-16T03:20:00  total_mb=5157  pods=1
  → pod=target-app-799b9dff59-d8h8b status=200  latency=3016.4ms
[222/756] 2022-04-16T04:00:00  total_mb=5156  pods=1
  → pod=target-app-799b9dff59-d8h8b status=200  latency=3147.1ms
[223/756] 2022-04-16T04:40:00  total_mb=5099  pods=1
  → pod=target-app-799b9dff59-d8h8b status=200  latency=2721.3ms
[224/756] 2022-04-16T05:20:00  total_mb=5127  pods=1
  → pod=target-app-799b9dff59-d8h8b status=200  latency=2743.2ms
[225/756] 2022-04-16T06:00:00  total_mb=5080  pods=1
  → pod=target-app-799b9dff59-d8h8b status=200  latency=3229.4ms
[226/756] 2022-04-16T06:40:00  total_mb=5125  pods=1
  → pod=target-app-799b9dff59-d8h8b status=200  latency=3049.2ms
[227/756] 2022-04-16T07:20:00  total_mb=5196  pods=1
  → pod=target-app-799b9dff59-d8h8b status=200  latency=2928.8ms
[228/756] 2022-04-16T08:00:00  total_mb=5281  pods=1
  → pod=target-app-799b9dff59-d8h8b status=200  latency=2779.9ms
[229/756] 2022-04-16T08:40:00  total_mb=5357  pods=1
  → pod=target-app-799b9dff59-d8h8b status=200  latency=2865.1ms
[230/756] 2022-04-16T09:20:00  total_mb=5350  pods=1
  → pod=target-app-799b9dff59-d8h8b status=200  latency=2833.8ms
[231/756] 2022-04-16T10:00:00  total_mb=5357  pods=1
  → pod=target-app-799b9dff59-d8h8b status=200  latency=3458.4ms
[232/756] 2022-04-16T10:40:00  total_mb=5361  pods=1
  → pod=target-app-799b9dff59-d8h8b status=200  latency=2820.5ms
[233/756] 2022-04-16T11:20:00  total_mb=5376  pods=1
  → pod=target-app-799b9dff59-d8h8b status=200  latency=2754.8ms
[234/756] 2022-04-16T12:00:00  total_mb=5374  pods=1
  → pod=target-app-799b9dff59-d8h8b status=200  latency=3045.5ms
[235/756] 2022-04-16T12:40:00  total_mb=5410  pods=1
  → pod=target-app-799b9dff59-d8h8b status=200  latency=2899.8ms
[236/756] 2022-04-16T13:20:00  total_mb=5427  pods=1
  → pod=target-app-799b9dff59-d8h8b status=200  latency=3015.6ms
[237/756] 2022-04-16T14:00:00  total_mb=5501  pods=2
  → pod=target-app-757955768f-72j5v status=200  latency=1544.5ms
  → pod=target-app-799b9dff59-d8h8b status=200  latency=2286.9ms
[238/756] 2022-04-16T14:40:00  total_mb=5485  pods=1
  → pod=target-app-757955768f-72j5v status=200  latency=2743.6ms
[239/756] 2022-04-16T15:20:00  total_mb=5484  pods=1
  → pod=target-app-757955768f-72j5v status=200  latency=3095.8ms
[240/756] 2022-04-16T16:00:00  total_mb=5424  pods=1
  → pod=target-app-757955768f-72j5v status=200  latency=3047.3ms
[241/756] 2022-04-16T16:40:00  total_mb=5433  pods=1
  → pod=target-app-757955768f-72j5v status=200  latency=2989.8ms
[242/756] 2022-04-16T17:20:00  total_mb=5441  pods=1
  → pod=target-app-757955768f-72j5v status=200  latency=3366.2ms
[243/756] 2022-04-16T18:00:00  total_mb=5462  pods=1
  → pod=target-app-757955768f-72j5v status=200  latency=3231.1ms
[244/756] 2022-04-16T18:40:00  total_mb=5528  pods=1
  → pod=target-app-757955768f-72j5v status=200  latency=3117.3ms
[245/756] 2022-04-16T19:20:00  total_mb=5598  pods=1
  → pod=target-app-757955768f-72j5v status=200  latency=3357.0ms
[246/756] 2022-04-16T20:00:00  total_mb=5654  pods=1
  → pod=target-app-757955768f-72j5v status=200  latency=3258.8ms
[247/756] 2022-04-16T20:40:00  total_mb=5632  pods=1
  → pod=target-app-757955768f-72j5v status=200  latency=3277.6ms
[248/756] 2022-04-16T21:20:00  total_mb=3817  pods=1
  → pod=target-app-757955768f-72j5v status=200  latency=2327.1ms
[249/756] 2022-04-16T22:00:00  total_mb=3984  pods=1
  → pod=target-app-757955768f-72j5v status=200  latency=2589.6ms
[250/756] 2022-04-16T22:40:00  total_mb=4046  pods=1
  → pod=target-app-757955768f-72j5v status=200  latency=2285.2ms
[251/756] 2022-04-16T23:20:00  total_mb=4148  pods=1
  → pod=target-app-757955768f-72j5v status=200  latency=2424.9ms
[252/756] 2022-04-17T00:00:00  total_mb=4227  pods=1
  → pod=target-app-757955768f-72j5v status=200  latency=2350.8ms
[253/756] 2022-04-17T00:40:00  total_mb=4364  pods=1
  → pod=target-app-757955768f-72j5v status=200  latency=2417.2ms
[254/756] 2022-04-17T01:20:00  total_mb=4464  pods=2
  → pod=target-app-55dc8c66cd-jptzl status=200  latency=1205.2ms
  → pod=target-app-757955768f-72j5v status=200  latency=1523.1ms
[255/756] 2022-04-17T02:00:00  total_mb=4471  pods=1
  → pod=target-app-55dc8c66cd-jptzl status=200  latency=2358.8ms
[256/756] 2022-04-17T02:40:00  total_mb=4496  pods=1
  → pod=target-app-55dc8c66cd-jptzl status=200  latency=2445.6ms
[257/756] 2022-04-17T03:20:00  total_mb=4510  pods=1
  → pod=target-app-55dc8c66cd-jptzl status=200  latency=2577.3ms
[258/756] 2022-04-17T04:00:00  total_mb=4478  pods=1
  → pod=target-app-55dc8c66cd-jptzl status=200  latency=2518.9ms
[259/756] 2022-04-17T04:40:00  total_mb=4549  pods=1
  → pod=target-app-55dc8c66cd-jptzl status=200  latency=2391.9ms
[260/756] 2022-04-17T05:20:00  total_mb=4902  pods=1
  → pod=target-app-55dc8c66cd-jptzl status=200  latency=2869.2ms
[261/756] 2022-04-17T06:00:00  total_mb=5050  pods=1
  → pod=target-app-55dc8c66cd-jptzl status=200  latency=2882.2ms
[262/756] 2022-04-17T06:40:00  total_mb=5075  pods=1
  → pod=target-app-55dc8c66cd-jptzl status=200  latency=2938.6ms
[263/756] 2022-04-17T07:20:00  total_mb=5079  pods=1
  → pod=target-app-55dc8c66cd-jptzl status=200  latency=2910.4ms
[264/756] 2022-04-17T08:00:00  total_mb=5120  pods=1
  → pod=target-app-55dc8c66cd-jptzl status=200  latency=2614.5ms
[265/756] 2022-04-17T08:40:00  total_mb=5174  pods=1
  → pod=target-app-55dc8c66cd-jptzl status=200  latency=3090.9ms
[266/756] 2022-04-17T09:20:00  total_mb=5267  pods=1
  → pod=target-app-55dc8c66cd-jptzl status=200  latency=2873.8ms
[267/756] 2022-04-17T10:00:00  total_mb=5400  pods=1
  → pod=target-app-55dc8c66cd-jptzl status=200  latency=2928.4ms
[268/756] 2022-04-17T10:40:00  total_mb=5487  pods=1
  → pod=target-app-55dc8c66cd-jptzl status=200  latency=3043.0ms
[269/756] 2022-04-17T11:20:00  total_mb=5500  pods=1
  → pod=target-app-55dc8c66cd-jptzl status=200  latency=2909.5ms
[270/756] 2022-04-17T12:00:00  total_mb=5507  pods=1
  → pod=target-app-55dc8c66cd-jptzl status=200  latency=2863.5ms
[271/756] 2022-04-17T12:40:00  total_mb=5510  pods=1
  → pod=target-app-55dc8c66cd-jptzl status=200  latency=3139.1ms
[272/756] 2022-04-17T13:20:00  total_mb=5590  pods=1
  → pod=target-app-55dc8c66cd-jptzl status=200  latency=3036.7ms
[273/756] 2022-04-17T14:00:00  total_mb=5652  pods=1
  → pod=target-app-799b9dff59-swmf5 status=200  latency=2870.7ms
[274/756] 2022-04-17T14:40:00  total_mb=5657  pods=1
  → pod=target-app-799b9dff59-swmf5 status=200  latency=3245.9ms
[275/756] 2022-04-17T15:20:00  total_mb=5657  pods=1
  → pod=target-app-799b9dff59-swmf5 status=200  latency=3423.3ms
[276/756] 2022-04-17T16:00:00  total_mb=5660  pods=1
  → pod=target-app-799b9dff59-swmf5 status=200  latency=3531.4ms
[277/756] 2022-04-17T16:40:00  total_mb=5678  pods=1
  → pod=target-app-799b9dff59-swmf5 status=200  latency=3140.2ms
[278/756] 2022-04-17T17:20:00  total_mb=5736  pods=1
  → pod=target-app-799b9dff59-swmf5 status=200  latency=3487.0ms
[279/756] 2022-04-17T18:00:00  total_mb=5743  pods=1
  → pod=target-app-799b9dff59-swmf5 status=200  latency=3567.4ms
[280/756] 2022-04-17T18:40:00  total_mb=5660  pods=1
  → pod=target-app-799b9dff59-swmf5 status=200  latency=3223.2ms
[281/756] 2022-04-17T19:20:00  total_mb=5612  pods=1
  → pod=target-app-799b9dff59-swmf5 status=200  latency=3080.7ms
[282/756] 2022-04-17T20:00:00  total_mb=5607  pods=1
  → pod=target-app-799b9dff59-swmf5 status=200  latency=3409.7ms
[283/756] 2022-04-17T20:40:00  total_mb=5613  pods=1
  → pod=target-app-799b9dff59-swmf5 status=200  latency=3355.3ms
[284/756] 2022-04-17T21:20:00  total_mb=4141  pods=1
  → pod=target-app-799b9dff59-swmf5 status=200  latency=2318.4ms
[285/756] 2022-04-17T22:00:00  total_mb=4237  pods=1
  → pod=target-app-799b9dff59-swmf5 status=200  latency=2548.6ms
[286/756] 2022-04-17T22:40:00  total_mb=4493  pods=1
  → pod=target-app-799b9dff59-swmf5 status=200  latency=2415.4ms
[287/756] 2022-04-17T23:20:00  total_mb=4813  pods=1
  → pod=target-app-799b9dff59-swmf5 status=200  latency=2693.2ms
[288/756] 2022-04-18T00:00:00  total_mb=4909  pods=1
  → pod=target-app-799b9dff59-swmf5 status=200  latency=2653.3ms
[289/756] 2022-04-18T00:40:00  total_mb=4922  pods=2
  → pod=target-app-757955768f-tljm9 status=200  latency=1344.9ms
  → pod=target-app-799b9dff59-swmf5 status=200  latency=1703.0ms
[290/756] 2022-04-18T01:20:00  total_mb=4943  pods=1
  → pod=target-app-757955768f-tljm9 status=200  latency=2550.9ms
[291/756] 2022-04-18T02:00:00  total_mb=5070  pods=1
  → pod=target-app-757955768f-tljm9 status=200  latency=3081.9ms
[292/756] 2022-04-18T02:40:00  total_mb=5158  pods=1
  → pod=target-app-757955768f-tljm9 status=200  latency=2905.0ms
[293/756] 2022-04-18T03:20:00  total_mb=5169  pods=1
  → pod=target-app-757955768f-tljm9 status=200  latency=2775.4ms
[294/756] 2022-04-18T04:00:00  total_mb=5176  pods=1
  → pod=target-app-757955768f-tljm9 status=200  latency=2797.8ms
[295/756] 2022-04-18T04:40:00  total_mb=5241  pods=1
  → pod=target-app-757955768f-tljm9 status=200  latency=2812.6ms
[296/756] 2022-04-18T05:20:00  total_mb=5273  pods=1
  Error on attempt 1/10 for pod target-app-57f655b559-nhwqs: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 2/10 for pod target-app-57f655b559-nhwqs: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 3/10 for pod target-app-57f655b559-nhwqs: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 4/10 for pod target-app-57f655b559-nhwqs: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 5/10 for pod target-app-57f655b559-nhwqs: kubectl exec failed: error: cannot exec into a container in a completed pod; current phase is Failed
, retrying in 3s …
  Error on attempt 6/10 for pod target-app-57f655b559-nhwqs: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-nhwqs" not found
, retrying in 3s …
  Error on attempt 7/10 for pod target-app-57f655b559-nhwqs: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-nhwqs" not found
, retrying in 3s …
  Error on attempt 8/10 for pod target-app-57f655b559-nhwqs: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-nhwqs" not found
, retrying in 3s …
  Error on attempt 9/10 for pod target-app-57f655b559-nhwqs: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-nhwqs" not found
, retrying in 3s …
  Error on attempt 10/10 for pod target-app-57f655b559-nhwqs: kubectl exec failed: Error from server (NotFound): pods "target-app-57f655b559-nhwqs" not found
, retrying in 3s …
  Error on attempt 1/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 2/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 3/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 4/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 5/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 6/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 7/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 8/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 9/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 10/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 1/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 2/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 3/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: command terminated with exit code 137
, retrying in 3s …
  Error on attempt 4/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 5/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 6/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 7/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 8/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 9/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 10/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 1/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 2/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 3/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
  Error on attempt 4/10 for pod target-app-7b58bf89f-668pv: kubectl exec failed: error: unable to upgrade connection: container not found ("target-app")
, retrying in 3s …
